event_id,year,event_name,line_no,line_raw,line_class,name_raw,person_id,person_canon,match_type,score_raw,score_value,score_type,extract_method,filter_reason
1255957016,2009,Zocha Jam 2009,42,5. Mariusz Wilk - 160 pkt,result_score,Mariusz Wilk,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,exact,160,160.0,raw_integer,placement_line_tail_score,
1255957016,2009,Zocha Jam 2009,42,5. Mariusz Wilk - 160 pkt,result_score,Mariusz Wilk,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,exact,160,160.0,raw_integer,name_score_inline,
1255957016,2009,Zocha Jam 2009,43,6. Mateusz Janicki - 158 pkt,result_score,Mateusz Janicki,db71b1dc-51bc-54e5-9360-1d186c8f1cad,Mateusz Janicki,exact,158,158.0,raw_integer,placement_line_tail_score,
1255957016,2009,Zocha Jam 2009,43,6. Mateusz Janicki - 158 pkt,result_score,Mateusz Janicki,db71b1dc-51bc-54e5-9360-1d186c8f1cad,Mateusz Janicki,exact,158,158.0,raw_integer,name_score_inline,
1255957016,2009,Zocha Jam 2009,45,8. Maciej Niczyporuk - 113 pkt,result_score,Maciej Niczyporuk,401af1f3-a976-5403-9740-210e2849f159,Maciej Niczyporuk,exact,113,113.0,raw_integer,placement_line_tail_score,
1255957016,2009,Zocha Jam 2009,45,8. Maciej Niczyporuk - 113 pkt,result_score,Maciej Niczyporuk,401af1f3-a976-5403-9740-210e2849f159,Maciej Niczyporuk,exact,113,113.0,raw_integer,name_score_inline,
1331667371,2012,Paris Net Battle 2,86,"16-14, 15-10). This was Karim?s 4?s finals in row in Paris since June",result_score,14,,,unresolved,10,10.0,reject,placement_line_tail_score,score_classifier_reject
1473853257,2016,Malopolska Footbag Championships 2016 // Mistrzostwa Ma³opolski w Zo¶kê 2016,43,3. Maciej Pietrzycki (Request: 2 Sick3: 4 Big1: 4),result_score,Maciej Pietrzycki,94fa84c1-d2d6-52df-a224-c318a0e3771c,Maciej Pietrzycki,exact,2,2.0,golf_score,placement_line_tail_score,
1473853257,2016,Malopolska Footbag Championships 2016 // Mistrzostwa Ma³opolski w Zo¶kê 2016,43,3. Maciej Pietrzycki (Request: 2 Sick3: 4 Big1: 4),result_score,Request,,,unresolved,2,2.0,golf_score,name_score_inline,
1487797845,2017,19th Annual IFPA European Footbag Championships,24,1. Juho Marjo - 21.1,result_score,Juho Marjo,97d088ee-48f7-5920-b973-94cc1deb0b66,Juho Marjo,exact,21.1,21.1,freestyle_judging,placement_line_tail_score,
1487797845,2017,19th Annual IFPA European Footbag Championships,24,1. Juho Marjo - 21.1,result_score,Juho Marjo,97d088ee-48f7-5920-b973-94cc1deb0b66,Juho Marjo,exact,21.1,21.1,freestyle_judging,name_score_inline,
1487797845,2017,19th Annual IFPA European Footbag Championships,25,2. Alexander Trenner - 19.8,result_score,Alexander Trenner,24ffb4bb-a58e-54d8-b0d9-06b989c794cd,Alexander Trenner,exact,19.8,19.8,freestyle_judging,placement_line_tail_score,
1487797845,2017,19th Annual IFPA European Footbag Championships,25,2. Alexander Trenner - 19.8,result_score,Alexander Trenner,24ffb4bb-a58e-54d8-b0d9-06b989c794cd,Alexander Trenner,exact,19.8,19.8,freestyle_judging,name_score_inline,
1487797845,2017,19th Annual IFPA European Footbag Championships,26,3. Wiktor Debski - 19.4,result_score,Wiktor Debski,,,unresolved,19.4,19.4,freestyle_judging,placement_line_tail_score,
1487797845,2017,19th Annual IFPA European Footbag Championships,26,3. Wiktor Debski - 19.4,result_score,Wiktor Debski,,,unresolved,19.4,19.4,freestyle_judging,name_score_inline,
1487797845,2017,19th Annual IFPA European Footbag Championships,27,4. Nico Gasser - 9.4,result_score,Nico Gasser,08bad299-35e4-5311-a847-3f7d78cbeef6,Nico Gasser,exact,9.4,9.4,freestyle_judging,placement_line_tail_score,
1487797845,2017,19th Annual IFPA European Footbag Championships,27,4. Nico Gasser - 9.4,result_score,Nico Gasser,08bad299-35e4-5311-a847-3f7d78cbeef6,Nico Gasser,exact,9.4,9.4,freestyle_judging,name_score_inline,
1487797845,2017,19th Annual IFPA European Footbag Championships,28,5. Flurin Bischoff - 8.5,result_score,Flurin Bischoff,d25f994e-0337-5fc5-923d-8f1c88d4a44d,Flurin Bischoff,exact,8.5,8.5,freestyle_judging,placement_line_tail_score,
1487797845,2017,19th Annual IFPA European Footbag Championships,28,5. Flurin Bischoff - 8.5,result_score,Flurin Bischoff,d25f994e-0337-5fc5-923d-8f1c88d4a44d,Flurin Bischoff,exact,8.5,8.5,freestyle_judging,name_score_inline,
1487797845,2017,19th Annual IFPA European Footbag Championships,30,1. Pawel Nowak - 19.9,result_score,Pawel Nowak,9fccb3a3-3408-518a-aacb-43d9678fcce4,Pawel Nowak,exact,19.9,19.9,freestyle_judging,placement_line_tail_score,
1487797845,2017,19th Annual IFPA European Footbag Championships,30,1. Pawel Nowak - 19.9,result_score,Pawel Nowak,9fccb3a3-3408-518a-aacb-43d9678fcce4,Pawel Nowak,exact,19.9,19.9,freestyle_judging,name_score_inline,
1487797845,2017,19th Annual IFPA European Footbag Championships,31,2. Arkadiusz Stanek - 18.9,result_score,Arkadiusz Stanek,8859edda-82f6-5013-97d0-1057cb8bdd3b,Arkadiusz Stanek,exact,18.9,18.9,freestyle_judging,placement_line_tail_score,
1487797845,2017,19th Annual IFPA European Footbag Championships,31,2. Arkadiusz Stanek - 18.9,result_score,Arkadiusz Stanek,8859edda-82f6-5013-97d0-1057cb8bdd3b,Arkadiusz Stanek,exact,18.9,18.9,freestyle_judging,name_score_inline,
1487797845,2017,19th Annual IFPA European Footbag Championships,32,3. Arthur Ledain - 17.3,result_score,Arthur Ledain,e528ca88-e462-5870-bd7f-45fb49bfbcfc,Arthur Ledain,exact,17.3,17.3,freestyle_judging,placement_line_tail_score,
1487797845,2017,19th Annual IFPA European Footbag Championships,32,3. Arthur Ledain - 17.3,result_score,Arthur Ledain,e528ca88-e462-5870-bd7f-45fb49bfbcfc,Arthur Ledain,exact,17.3,17.3,freestyle_judging,name_score_inline,
1487797845,2017,19th Annual IFPA European Footbag Championships,33,4. Paloma Mayo - 15.8,result_score,Paloma Mayo,,,unresolved,15.8,15.8,freestyle_judging,placement_line_tail_score,
1487797845,2017,19th Annual IFPA European Footbag Championships,33,4. Paloma Mayo - 15.8,result_score,Paloma Mayo,,,unresolved,15.8,15.8,freestyle_judging,name_score_inline,
1487797845,2017,19th Annual IFPA European Footbag Championships,34,5. Nis Petersen - 12.5,result_score,Nis Petersen,a81adde6-197e-5067-872a-b05092e75cf9,Nis Petersen,exact,12.5,12.5,freestyle_judging,placement_line_tail_score,
1487797845,2017,19th Annual IFPA European Footbag Championships,34,5. Nis Petersen - 12.5,result_score,Nis Petersen,a81adde6-197e-5067-872a-b05092e75cf9,Nis Petersen,exact,12.5,12.5,freestyle_judging,name_score_inline,
1487797845,2017,19th Annual IFPA European Footbag Championships,35,6. Felix Vogelsanger - 10.0,result_score,Felix Vogelsanger,32bbbcf6-957d-5549-9658-1aa7c742aa74,Felix Vogelsanger,exact,10.0,10.0,freestyle_judging,placement_line_tail_score,
1487797845,2017,19th Annual IFPA European Footbag Championships,35,6. Felix Vogelsanger - 10.0,result_score,Felix Vogelsanger,32bbbcf6-957d-5549-9658-1aa7c742aa74,Felix Vogelsanger,exact,10.0,10.0,freestyle_judging,name_score_inline,
1487797845,2017,19th Annual IFPA European Footbag Championships,37,1. Mariusz Wilk - 16.8,result_score,Mariusz Wilk,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,exact,16.8,16.8,freestyle_judging,placement_line_tail_score,
1487797845,2017,19th Annual IFPA European Footbag Championships,37,1. Mariusz Wilk - 16.8,result_score,Mariusz Wilk,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,exact,16.8,16.8,freestyle_judging,name_score_inline,
1487797845,2017,19th Annual IFPA European Footbag Championships,38,2. Mikko Lepistö - 14.5,result_score,Mikko Lepistö,8e2c07e2-aeb8-5325-be31-ffcc452944ec,Mikko Lepisto,exact,14.5,14.5,freestyle_judging,placement_line_tail_score,
1487797845,2017,19th Annual IFPA European Footbag Championships,38,2. Mikko Lepistö - 14.5,result_score,Mikko Lepistö,8e2c07e2-aeb8-5325-be31-ffcc452944ec,Mikko Lepisto,exact,14.5,14.5,freestyle_judging,name_score_inline,
1487797845,2017,19th Annual IFPA European Footbag Championships,39,3. Tuomas Riisalo - 14.3,result_score,Tuomas Riisalo,171e6321-c025-5483-af9d-c92b2ee04806,Tuomas Riisalo,exact,14.3,14.3,freestyle_judging,placement_line_tail_score,
1487797845,2017,19th Annual IFPA European Footbag Championships,39,3. Tuomas Riisalo - 14.3,result_score,Tuomas Riisalo,171e6321-c025-5483-af9d-c92b2ee04806,Tuomas Riisalo,exact,14.3,14.3,freestyle_judging,name_score_inline,
1487797845,2017,19th Annual IFPA European Footbag Championships,40,4. Silwan Daouk - 8.3,result_score,Silwan Daouk,8000b520-2bfb-5767-86a7-b5c8eefc7651,Silwan Daouk,exact,8.3,8.3,freestyle_judging,placement_line_tail_score,
1487797845,2017,19th Annual IFPA European Footbag Championships,40,4. Silwan Daouk - 8.3,result_score,Silwan Daouk,8000b520-2bfb-5767-86a7-b5c8eefc7651,Silwan Daouk,exact,8.3,8.3,freestyle_judging,name_score_inline,
1487797845,2017,19th Annual IFPA European Footbag Championships,41,5. Sergio Martin - 8.1,result_score,Sergio Martin,0b0dbf15-8800-5001-81b5-bb9a2f088118,Sergio Martin,exact,8.1,8.1,freestyle_judging,placement_line_tail_score,
1487797845,2017,19th Annual IFPA European Footbag Championships,41,5. Sergio Martin - 8.1,result_score,Sergio Martin,0b0dbf15-8800-5001-81b5-bb9a2f088118,Sergio Martin,exact,8.1,8.1,freestyle_judging,name_score_inline,
1487797845,2017,19th Annual IFPA European Footbag Championships,43,1. Vasek Klouda - 21.0,result_score,Vasek Klouda,,,unresolved,21.0,21.0,freestyle_judging,placement_line_tail_score,
1487797845,2017,19th Annual IFPA European Footbag Championships,43,1. Vasek Klouda - 21.0,result_score,Vasek Klouda,,,unresolved,21.0,21.0,freestyle_judging,name_score_inline,
1487797845,2017,19th Annual IFPA European Footbag Championships,44,2. Krystof Maler - 19.1,result_score,Krystof Maler,33021da9-34aa-56fa-95f2-f31a6b2b6bca,Krystof Maler,exact,19.1,19.1,freestyle_judging,placement_line_tail_score,
1487797845,2017,19th Annual IFPA European Footbag Championships,44,2. Krystof Maler - 19.1,result_score,Krystof Maler,33021da9-34aa-56fa-95f2-f31a6b2b6bca,Krystof Maler,exact,19.1,19.1,freestyle_judging,name_score_inline,
1487797845,2017,19th Annual IFPA European Footbag Championships,45,3. Aleksi Airinen - 16.8,result_score,Aleksi Airinen,7c74c3f5-dc54-5e47-8365-e84497f4c943,Aleksi Airinen,exact,16.8,16.8,freestyle_judging,placement_line_tail_score,
1487797845,2017,19th Annual IFPA European Footbag Championships,45,3. Aleksi Airinen - 16.8,result_score,Aleksi Airinen,7c74c3f5-dc54-5e47-8365-e84497f4c943,Aleksi Airinen,exact,16.8,16.8,freestyle_judging,name_score_inline,
1487797845,2017,19th Annual IFPA European Footbag Championships,46,4. Sergio Garcia - 14.2,result_score,Sergio Garcia,0f60f82c-75c9-552f-b962-5832d5cda779,Sergio Garcia,exact,14.2,14.2,freestyle_judging,placement_line_tail_score,
1487797845,2017,19th Annual IFPA European Footbag Championships,46,4. Sergio Garcia - 14.2,result_score,Sergio Garcia,0f60f82c-75c9-552f-b962-5832d5cda779,Sergio Garcia,exact,14.2,14.2,freestyle_judging,name_score_inline,
1487797845,2017,19th Annual IFPA European Footbag Championships,47,5. Sergio Hernandez - 11.4,result_score,Sergio Hernandez,403742dd-27cb-5ebc-a0db-4382eaccfe64,Sergio Hernandez,exact,11.4,11.4,freestyle_judging,placement_line_tail_score,
1487797845,2017,19th Annual IFPA European Footbag Championships,47,5. Sergio Hernandez - 11.4,result_score,Sergio Hernandez,403742dd-27cb-5ebc-a0db-4382eaccfe64,Sergio Hernandez,exact,11.4,11.4,freestyle_judging,name_score_inline,
1487797845,2017,19th Annual IFPA European Footbag Championships,49,1. Mariusz Wilk - 25.8,result_score,Mariusz Wilk,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,exact,25.8,25.8,freestyle_judging,placement_line_tail_score,
1487797845,2017,19th Annual IFPA European Footbag Championships,49,1. Mariusz Wilk - 25.8,result_score,Mariusz Wilk,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,exact,25.8,25.8,freestyle_judging,name_score_inline,
1487797845,2017,19th Annual IFPA European Footbag Championships,50,2. Vasek Klouda - 24.9,result_score,Vasek Klouda,,,unresolved,24.9,24.9,freestyle_judging,placement_line_tail_score,
1487797845,2017,19th Annual IFPA European Footbag Championships,50,2. Vasek Klouda - 24.9,result_score,Vasek Klouda,,,unresolved,24.9,24.9,freestyle_judging,name_score_inline,
1487797845,2017,19th Annual IFPA European Footbag Championships,51,3. Pawel Nowak - 22.3,result_score,Pawel Nowak,9fccb3a3-3408-518a-aacb-43d9678fcce4,Pawel Nowak,exact,22.3,22.3,freestyle_judging,placement_line_tail_score,
1487797845,2017,19th Annual IFPA European Footbag Championships,51,3. Pawel Nowak - 22.3,result_score,Pawel Nowak,9fccb3a3-3408-518a-aacb-43d9678fcce4,Pawel Nowak,exact,22.3,22.3,freestyle_judging,name_score_inline,
1487797845,2017,19th Annual IFPA European Footbag Championships,52,4. Krystof Maler - 21.5,result_score,Krystof Maler,33021da9-34aa-56fa-95f2-f31a6b2b6bca,Krystof Maler,exact,21.5,21.5,freestyle_judging,placement_line_tail_score,
1487797845,2017,19th Annual IFPA European Footbag Championships,52,4. Krystof Maler - 21.5,result_score,Krystof Maler,33021da9-34aa-56fa-95f2-f31a6b2b6bca,Krystof Maler,exact,21.5,21.5,freestyle_judging,name_score_inline,
1487797845,2017,19th Annual IFPA European Footbag Championships,53,5. Arkadiusz Stanek - 20.8,result_score,Arkadiusz Stanek,8859edda-82f6-5013-97d0-1057cb8bdd3b,Arkadiusz Stanek,exact,20.8,20.8,freestyle_judging,placement_line_tail_score,
1487797845,2017,19th Annual IFPA European Footbag Championships,53,5. Arkadiusz Stanek - 20.8,result_score,Arkadiusz Stanek,8859edda-82f6-5013-97d0-1057cb8bdd3b,Arkadiusz Stanek,exact,20.8,20.8,freestyle_judging,name_score_inline,
1487797845,2017,19th Annual IFPA European Footbag Championships,54,6. Juho Marjo - 18.2,result_score,Juho Marjo,97d088ee-48f7-5920-b973-94cc1deb0b66,Juho Marjo,exact,18.2,18.2,freestyle_judging,placement_line_tail_score,
1487797845,2017,19th Annual IFPA European Footbag Championships,54,6. Juho Marjo - 18.2,result_score,Juho Marjo,97d088ee-48f7-5920-b973-94cc1deb0b66,Juho Marjo,exact,18.2,18.2,freestyle_judging,name_score_inline,
1487797845,2017,19th Annual IFPA European Footbag Championships,55,7. Mikko Lepistö - 17.6,result_score,Mikko Lepistö,8e2c07e2-aeb8-5325-be31-ffcc452944ec,Mikko Lepisto,exact,17.6,17.6,freestyle_judging,placement_line_tail_score,
1487797845,2017,19th Annual IFPA European Footbag Championships,55,7. Mikko Lepistö - 17.6,result_score,Mikko Lepistö,8e2c07e2-aeb8-5325-be31-ffcc452944ec,Mikko Lepisto,exact,17.6,17.6,freestyle_judging,name_score_inline,
1487797845,2017,19th Annual IFPA European Footbag Championships,56,8. Alexander Trenner - 15.8,result_score,Alexander Trenner,24ffb4bb-a58e-54d8-b0d9-06b989c794cd,Alexander Trenner,exact,15.8,15.8,freestyle_judging,placement_line_tail_score,
1487797845,2017,19th Annual IFPA European Footbag Championships,56,8. Alexander Trenner - 15.8,result_score,Alexander Trenner,24ffb4bb-a58e-54d8-b0d9-06b989c794cd,Alexander Trenner,exact,15.8,15.8,freestyle_judging,name_score_inline,
1487797845,2017,19th Annual IFPA European Footbag Championships,64,1. Paloma Mayo - 23.9,result_score,Paloma Mayo,,,unresolved,23.9,23.9,freestyle_judging,placement_line_tail_score,
1487797845,2017,19th Annual IFPA European Footbag Championships,64,1. Paloma Mayo - 23.9,result_score,Paloma Mayo,,,unresolved,23.9,23.9,freestyle_judging,name_score_inline,
1487797845,2017,19th Annual IFPA European Footbag Championships,65,2. Jana Sassakova - 20.4,result_score,Jana Sassakova,02095322-bd6e-52a6-9f2d-6b5a7a527eae,Jana Sassakova,exact,20.4,20.4,freestyle_judging,placement_line_tail_score,
1487797845,2017,19th Annual IFPA European Footbag Championships,65,2. Jana Sassakova - 20.4,result_score,Jana Sassakova,02095322-bd6e-52a6-9f2d-6b5a7a527eae,Jana Sassakova,exact,20.4,20.4,freestyle_judging,name_score_inline,
1487797845,2017,19th Annual IFPA European Footbag Championships,66,3. Gosia Debska - 17.9,result_score,Gosia Debska,a737859a-35f6-51c8-9cd1-d5f54f88b8dd,Gosia Debska,exact,17.9,17.9,freestyle_judging,placement_line_tail_score,
1487797845,2017,19th Annual IFPA European Footbag Championships,66,3. Gosia Debska - 17.9,result_score,Gosia Debska,a737859a-35f6-51c8-9cd1-d5f54f88b8dd,Gosia Debska,exact,17.9,17.9,freestyle_judging,name_score_inline,
1487797845,2017,19th Annual IFPA European Footbag Championships,67,4. Nina Stuppacher - 14.2,result_score,Nina Stuppacher,766b89e4-c947-5434-b6b1-d590bd9929e3,Nina Stuppacher,exact,14.2,14.2,freestyle_judging,placement_line_tail_score,
1487797845,2017,19th Annual IFPA European Footbag Championships,67,4. Nina Stuppacher - 14.2,result_score,Nina Stuppacher,766b89e4-c947-5434-b6b1-d590bd9929e3,Nina Stuppacher,exact,14.2,14.2,freestyle_judging,name_score_inline,
1487797845,2017,19th Annual IFPA European Footbag Championships,68,5. Dorota Wojtasiuk - 12.3,result_score,Dorota Wojtasiuk,7a8c8b83-9ae8-5b65-8f1f-6923058cc237,Dorota Wojtasiuk,exact,12.3,12.3,freestyle_judging,placement_line_tail_score,
1487797845,2017,19th Annual IFPA European Footbag Championships,68,5. Dorota Wojtasiuk - 12.3,result_score,Dorota Wojtasiuk,7a8c8b83-9ae8-5b65-8f1f-6923058cc237,Dorota Wojtasiuk,exact,12.3,12.3,freestyle_judging,name_score_inline,
1502929111,2017,35th Annual East Coast Footbag Championships,7,5. Dan Greer (USA)- 3 way tie; did not advance past semi-final round,result_score,Dan Greer,4e7dc073-b469-5740-821c-76e0ee26a3d1,Dan Greer,exact,3,3.0,golf_score,placement_line_tail_score,
1502997442,2018,Lake Erie Footbag Tournament & Freestyle Jam,2,1. Emmanuel Bouchard ID: 14240 / Francois Depatie Pelletier ID: 69479,result_plain,Emmanuel Bouchard ID,3ef63282-9e9c-5f57-94c5-e1b5c4fe8c3c,Emmanuel Bouchard,exact,142,142.0,raw_integer,name_score_inline,
1502997442,2018,Lake Erie Footbag Tournament & Freestyle Jam,2,1. Emmanuel Bouchard ID: 14240 / Francois Depatie Pelletier ID: 69479,result_plain,Francois Depatie Pelletier ID,87e0d502-d749-53dd-997b-f266371d1474,François Depatie,exact,694,694.0,raw_integer,name_score_inline,
1502997442,2018,Lake Erie Footbag Tournament & Freestyle Jam,3,2. Daniel Greer ID: 51574 / Christopher Siebert ID: 12722,result_plain,Daniel Greer ID,4e7dc073-b469-5740-821c-76e0ee26a3d1,Dan Greer,exact,515,515.0,raw_integer,name_score_inline,
1502997442,2018,Lake Erie Footbag Tournament & Freestyle Jam,3,2. Daniel Greer ID: 51574 / Christopher Siebert ID: 12722,result_plain,Christopher Siebert ID,bd1ac97c-6c20-5bcd-9fbd-f5279f4c22bf,Chris Seibert,exact,127,127.0,raw_integer,name_score_inline,
1502997442,2018,Lake Erie Footbag Tournament & Freestyle Jam,4,3. Luc Legault ID: 36301 / Martin Cote ID: 12260,result_plain,Luc Legault ID,c86e3f98-1abf-59a0-bd1a-2dcb61f7e241,Luc Legeault,exact,363,363.0,raw_integer,name_score_inline,
1502997442,2018,Lake Erie Footbag Tournament & Freestyle Jam,4,3. Luc Legault ID: 36301 / Martin Cote ID: 12260,result_plain,Martin Cote ID,6d50650f-7f41-5484-894f-74986085f48b,Martin Cote,exact,122,122.0,raw_integer,name_score_inline,
1502997442,2018,Lake Erie Footbag Tournament & Freestyle Jam,5,4. Luka WeyLav-Lavallee ID: 12260 / Benjamin De Bastos ID: 82444,result_plain,Luka WeyLav-Lavallee ID,,,unresolved,122,122.0,raw_integer,name_score_inline,
1502997442,2018,Lake Erie Footbag Tournament & Freestyle Jam,5,4. Luka WeyLav-Lavallee ID: 12260 / Benjamin De Bastos ID: 82444,result_plain,Benjamin De Bastos ID,,,unresolved,824,824.0,raw_integer,name_score_inline,
1502997442,2018,Lake Erie Footbag Tournament & Freestyle Jam,6,5. Jim Hogan ID: 83027 / Anthony Ritz ID: 81222,result_plain,Jim Hogan ID,d6698a89-7152-5d34-be04-8b382df640bb,Jim Hogan,exact,830,830.0,raw_integer,name_score_inline,
1502997442,2018,Lake Erie Footbag Tournament & Freestyle Jam,6,5. Jim Hogan ID: 83027 / Anthony Ritz ID: 81222,result_plain,Anthony Ritz ID,f861dfae-a8c1-5b93-9f5e-c82a3b7c76bf,Anthony Tony Ritz,exact,812,812.0,raw_integer,name_score_inline,
1502997442,2018,Lake Erie Footbag Tournament & Freestyle Jam,7,"6. Scot Hansen ID: 19148 , Cory Current ID: 12439",result_plain,Scot Hansen ID,49a112df-0c0f-5f17-bf3f-727800044f26,Scot Hansen,exact,191,191.0,raw_integer,name_score_inline,
1502997442,2018,Lake Erie Footbag Tournament & Freestyle Jam,7,"6. Scot Hansen ID: 19148 , Cory Current ID: 12439",result_plain,Cory Current ID,f1f49edd-da47-536a-b759-de441795fc2f,Cory Current,exact,124,124.0,raw_integer,name_score_inline,
1502997442,2018,Lake Erie Footbag Tournament & Freestyle Jam,8,7. Jim Hankins ID: 12880 / Jake Jo Dodd ID: 82580,result_plain,Jim Hankins ID,61656316-f92f-5235-a6fd-e3218d5601f8,Jim Hankins,exact,128,128.0,raw_integer,name_score_inline,
1502997442,2018,Lake Erie Footbag Tournament & Freestyle Jam,8,7. Jim Hankins ID: 12880 / Jake Jo Dodd ID: 82580,result_plain,Jake Jo Dodd ID,,,unresolved,825,825.0,raw_integer,name_score_inline,
1502997442,2018,Lake Erie Footbag Tournament & Freestyle Jam,9,8. Robert McCloskey ID:12506 / Jack Lentz ID: 38318,result_plain,Robert McCloskey ID,6842b20a-a927-5b6b-9501-4fae0e547a1f,Rob McCloskey,exact,125,125.0,raw_integer,name_score_inline,
